grid_ID,Y_centroid_UTM_lat,X_centroid_UTM_lon,sst_clim,chlor_clim,bath,bath_buff_500
1581,6353817.021,519588.5633,7.453270912,7.929564476,-519,-520
1582,6353817.021,520813.5633,7.453270912,7.929564476,-506,-506
1583,6353817.021,522038.5633,7.453270912,7.929564476,-539,-558
1584,6353817.021,523263.5633,6.938773632,7.184192181,-444,-444
1585,6353817.021,524488.5633,6.938773632,7.184192181,-224,-171
1586,6353817.021,525713.5633,6.938773632,7.184192181,-69,-76
1587,6353817.021,526938.5633,6.938773632,7.184192181,-18,-18
1588,6353817.021,528163.5633,5.664317131,NA,-2,-10.5
1589,6353800.731,529328.3412,5.664317131,NA,13,13
1590,6353553.316,530052.3736,5.664317131,NA,-2,-3.5
1591,6353500.593,531281.0387,5.664317131,NA,7,7
1592,6354739.998,495671.5098,9.979858398,NA,39,51.5
1593,6354711.343,496005.0566,9.979858398,NA,104,71.5
1594,6354413.887,500123.2162,9.212880135,NA,180,180
1595,6354484.298,501206.207,9.212880135,NA,254,131.5
1596,6354458.939,502444.3633,9.212880135,NA,98,98
1597,6354450.735,503655.1743,7.506232738,NA,-31,-31
1598,6354421.117,504891.5048,7.506232738,NA,56,56
1599,6354455.021,506113.5633,7.506232738,NA,-4,-4
1600,6354418.416,506898.1746,7.506232738,NA,11,11
1601,6354438.467,512435.0092,6.500242233,3.206259966,-154,-154
1602,6354455.021,513463.5633,7.625836849,7.948860645,-336,-336
1603,6354455.021,514688.5633,7.625836849,7.948860645,-609,-609
1604,6354455.021,515913.5633,7.625836849,7.948860645,-582,-582
1605,6354455.021,517138.5633,7.625836849,7.948860645,-544,-544
1606,6354455.021,518363.5633,7.453270912,7.929564476,-529,-529
1607,6354455.021,519588.5633,7.453270912,7.929564476,-519,-520
1608,6354455.021,520813.5633,7.453270912,7.929564476,-506,-506
1609,6354455.021,522038.5633,7.453270912,7.929564476,-539,-558
1610,6354455.021,523263.5633,6.938773632,7.184192181,-444,-444
1611,6354455.021,524488.5633,6.938773632,7.184192181,-224,-171
1612,6354455.021,525713.5633,6.938773632,7.184192181,-69,-69
1613,6354384.7,526923.4743,6.938773632,7.184192181,-18,-24
1614,6354439.757,528183.8704,5.664317131,NA,-2,-10.5
1615,6354449.775,529388.0817,5.664317131,NA,13,13
1616,6354612.666,530368.771,NA,NA,50,39
1617,6355000.059,495625.467,9.979858398,NA,39,51.5
1618,6355093.675,496313.9528,9.979858398,NA,104,122.5
1619,6355194.293,497470.8941,9.979858398,NA,158,147
1620,6355312.765,498721.4229,9.979858398,NA,45,45
1621,6355148.173,500082.9421,9.774504662,NA,1,8
1622,6355066.201,501199.2651,9.774504662,NA,9,6.5
1623,6355089.86,502443.6185,9.774504662,NA,-111,-96
1624,6355058.756,503454.4971,5.199820042,NA,3,25
1625,6355121.33,505268.5697,5.199820042,NA,5,5
1626,6355043.824,505991.9651,5.199820042,NA,-4,8.5
1627,6354813.162,506783.118,5.199820042,NA,83,83
1628,6355088.684,512557.8114,7.765742302,9.255987167,-282,-234.5
1629,6355093.021,513463.5633,7.765742302,9.255987167,-383,-437
1630,6355093.021,514688.5633,7.765742302,9.255987167,-621,-602
1631,6355093.021,515913.5633,7.765742302,9.255987167,-590,-581.5
1632,6355093.021,517138.5633,7.765742302,9.255987167,-549,-553
1633,6355093.021,518363.5633,7.480744362,9.222693443,-538,-537
1634,6355093.021,519588.5633,7.480744362,9.222693443,-535,-535
1635,6355093.021,520813.5633,7.480744362,9.222693443,-534,-534
1636,6355093.021,522038.5633,7.480744362,9.222693443,-569,-577.5
1637,6355093.021,523263.5633,8.284911156,NA,-481,-517
1638,6355093.021,524488.5633,8.284911156,NA,-232,-177.5
1639,6355079.264,525654.9556,8.284911156,NA,7,-14.5
1640,6354790.806,526333.7258,8.284911156,NA,24,24
1641,6354797.353,528587.35,NA,NA,20,12
1642,6354976.21,529699.9397,NA,NA,16,10.5
1643,6354993.041,530386.1127,NA,NA,50,66
1644,6355254.568,538506.1666,NA,NA,21,22
1645,6355214.286,539203.7983,NA,NA,56,39.5
1646,6355514.849,496545.1273,9.979858398,NA,36,51
1647,6355692.835,497616.3559,9.979858398,NA,2,8
1648,6355731.021,498763.5633,9.979858398,NA,1,1
1649,6355690.571,499911.3968,9.979858398,NA,-5,49.5
1650,6355490.688,500714.7812,9.774504662,NA,228,228
1651,6355532.961,502796.2855,5.199820042,NA,172,172
1652,6355536.444,503265.9971,5.199820042,NA,234,234
1653,6355764.764,505018.8651,5.199820042,NA,20,12.5
1654,6355518.623,505656.4538,5.199820042,NA,61,61
1655,6356013.066,511588.0999,7.711567879,8.585720062,2,9.5
1656,6355765.136,512339.5302,7.711567879,8.585720062,-218,-264
1657,6355731.021,513463.5633,7.765742302,9.255987167,-415,-472
1658,6355731.021,514688.5633,7.765742302,9.255987167,-628,-610
1659,6355731.021,515913.5633,7.765742302,9.255987167,-585,-576
1660,6355731.021,517138.5633,7.765742302,9.255987167,-547,-549.5
1661,6355731.021,518363.5633,7.480744362,9.222693443,-542,-543
1662,6355731.021,519588.5633,7.480744362,9.222693443,-543,-543.5
1663,6355731.021,520813.5633,7.480744362,9.222693443,-544,-544
1664,6355731.021,522038.5633,7.480744362,9.222693443,-578,-581
1665,6355731.021,523263.5633,8.284911156,NA,-506,-526
1666,6355731.021,524488.5633,8.284911156,NA,-203,-134
1667,6355729.844,525579.1019,8.284911156,NA,4,23
1668,6355818.623,538330.2467,NA,NA,-2,-2
1669,6355731.021,539188.5633,NA,NA,-2,-2
1670,6356218.098,497947.0153,9.979858398,NA,2,5
1671,6356253.269,498683.8727,9.979858398,NA,1,1
1672,6356110.9,499526.9028,9.979858398,NA,-5,-50
1673,6356451.096,504061.7056,5.199820042,NA,-4,8
1674,6356341.353,504686.5754,5.199820042,NA,5,28.5
1675,6356435.839,511463.7537,7.711567879,8.585720062,-4,-4
1676,6356369.021,512238.5633,7.711567879,8.585720062,-212,-215
1677,6356369.021,513463.5633,7.765742302,9.255987167,-415,-418
1678,6356369.021,514688.5633,7.765742302,9.255987167,-628,-613.5
1679,6356369.021,515913.5633,7.765742302,9.255987167,-585,-571.5
1680,6356369.021,517138.5633,7.765742302,9.255987167,-547,-547
1681,6356369.021,518363.5633,7.480744362,9.222693443,-542,-533
1682,6356369.021,519588.5633,7.480744362,9.222693443,-543,-543
1683,6356369.021,520813.5633,7.480744362,9.222693443,-544,-536
1684,6356369.021,522038.5633,7.480744362,9.222693443,-578,-578
1685,6356369.021,523263.5633,8.284911156,NA,-506,-506
1686,6356369.021,524488.5633,8.284911156,NA,-203,-203
1687,6356367.987,525568.7743,8.284911156,NA,4,23
1688,6356522.937,537180.525,NA,NA,-2,-2
1689,6356382.331,537989.3671,NA,NA,4,1
1690,6356332.736,539113.7373,NA,NA,-2,-2
1691,6357035.237,503859.2018,5.199820042,NA,20,8
1692,6356949.332,504487.4911,5.199820042,NA,-4,24
1693,6357018.666,511335.4392,7.711567879,8.585720062,-4,-54.5
1694,6357007.021,512238.5633,7.711567879,8.585720062,-212,-158.5
1695,6357007.021,513463.5633,7.765742302,9.255987167,-421,-476
1696,6357007.021,514688.5633,7.765742302,9.255987167,-599,-586.5
1697,6357007.021,515913.5633,7.765742302,9.255987167,-558,-543.5
1698,6357007.021,517138.5633,7.765742302,9.255987167,-530,-531
1699,6357007.021,518363.5633,7.480744362,9.222693443,-524,-524
1700,6357007.021,519588.5633,7.480744362,9.222693443,-530,-528.5
1701,6357007.021,520813.5633,7.480744362,9.222693443,-528,-528
1702,6357007.021,522038.5633,7.480744362,9.222693443,-535,-530.5
1703,6357007.021,523263.5633,8.284911156,NA,-426,-453.5
1704,6357007.021,524488.5633,8.284911156,NA,-123,-70.5
1705,6357020.304,525669.12,8.284911156,NA,40,19
1706,6357307.477,526330.4556,8.284911156,NA,166,166
1707,6357035.377,537044.8912,NA,NA,3,0.5
1708,6356991.703,537925.5141,NA,NA,1,5.5
1709,6356800.082,538767.2441,NA,NA,28,19
1710,6357846.908,502971.7068,5.199820042,NA,48,27
1711,6357641.47,503651.6194,5.199820042,NA,8,7
1712,6357415.683,504334.7832,5.199820042,NA,88,88
1713,6357648.166,511308.4214,7.711567879,8.585720062,-19,-63.5
1714,6357645.021,512238.5633,7.711567879,8.585720062,-205,-156.5
1715,6357645.021,513463.5633,7.765742302,9.255987167,-404,-449.5
1716,6357645.021,514688.5633,7.765742302,9.255987167,-568,-555.5
1717,6357645.021,515913.5633,7.765742302,9.255987167,-550,-542
1718,6357645.021,517138.5633,7.765742302,9.255987167,-528,-530
1719,6357645.021,518363.5633,7.480744362,9.222693443,-519,-517.5
1720,6357645.021,519588.5633,7.480744362,9.222693443,-515,-515
1721,6357645.021,520813.5633,7.480744362,9.222693443,-504,-504
1722,6357645.021,522038.5633,7.480744362,9.222693443,-476,-459.5
1723,6357645.021,523263.5633,8.284911156,NA,-305,-350
1724,6357645.021,524488.5633,8.284911156,NA,-29,-15.5
1725,6357645.021,525713.5633,8.284911156,NA,25,11.5
1726,6357735.564,526381.154,8.284911156,NA,163,238.5
1727,6357663.514,536887.8479,NA,NA,-54,-54
1728,6357599.191,537723.9427,NA,NA,111,58
1729,6358319.594,502847.8952,5.199820042,NA,5,5
1730,6358227.563,503388.0009,5.199820042,NA,48,48
1731,6358285.99,511289.6444,7.711567879,8.585720062,-45,-45
1732,6358283.021,512238.5633,7.711567879,8.585720062,-201,-201
1733,6358283.021,513463.5633,7.765742302,9.255987167,-394,-394
1734,6358283.021,514688.5633,7.765742302,9.255987167,-553,-553
1735,6358283.021,515913.5633,7.765742302,9.255987167,-549,-549
1736,6358283.021,517138.5633,7.765742302,9.255987167,-532,-532
1737,6358283.021,518363.5633,7.480744362,9.222693443,-520,-520
1738,6358283.021,519588.5633,7.480744362,9.222693443,-503,-503
1739,6358283.021,520813.5633,7.480744362,9.222693443,-483,-493.5
1740,6358283.021,522038.5633,7.480744362,9.222693443,-430,-430
1741,6358283.021,523263.5633,8.284911156,NA,-309,-307
1742,6358283.021,524488.5633,8.284911156,NA,-79,-79
1743,6358283.021,525713.5633,8.284911156,NA,25,17
1744,6358225.153,526384.7142,8.284911156,NA,163,163
1745,6358583.718,531198.2701,NA,NA,22,33
1746,6358514.571,531565.7882,NA,NA,22,34
1747,6358528.497,532937.2526,10.6826992,NA,24,26.5
1748,6358431.53,534417.8242,10.6826992,NA,9,9
1749,6358380.868,535261.0787,NA,NA,21,53.5
1750,6358289.396,536754.8714,NA,NA,-54,-54
1751,6358128.274,537458.6969,NA,NA,5,58
1752,6358942.152,502720.9219,5.199820042,NA,5,5
1753,6358847.373,503178.0029,5.199820042,NA,48,26.5
1754,6358938.627,511218.2552,7.711567879,8.585720062,-45,-45
1755,6358921.021,512238.5633,7.711567879,8.585720062,-201,-201
1756,6358921.021,513463.5633,7.765742302,9.255987167,-394,-440
1757,6358921.021,514688.5633,7.765742302,9.255987167,-553,-540
1758,6358921.021,515913.5633,7.765742302,9.255987167,-549,-545
1759,6358921.021,517138.5633,7.765742302,9.255987167,-532,-535
1760,6358921.021,518363.5633,7.480744362,9.222693443,-520,-516
1761,6358921.021,519588.5633,7.480744362,9.222693443,-503,-504.5
1762,6358921.021,520813.5633,7.480744362,9.222693443,-483,-483
1763,6358921.021,522038.5633,7.480744362,9.222693443,-430,-405.5
1764,6358921.021,523263.5633,8.284911156,NA,-309,-333.5
1765,6358921.021,524488.5633,8.284911156,NA,-79,-57.5
1766,6358921.025,525713.4942,8.284911156,NA,9,3
1767,6359024.679,526361.6162,8.284911156,NA,70,70
1768,6358992.159,530954.5664,NA,NA,44,33
1769,6358943.97,531816.7302,NA,NA,46,46
1770,6358921.021,533063.5633,10.6826992,NA,24,26.5
1771,6358921.021,534288.5633,10.6826992,NA,9,9.5
1772,6358943.516,535501.8765,NA,NA,21,9.5
1773,6358911.152,536650.6534,NA,NA,14,6
1774,6358605.152,537353.9195,NA,NA,97,97
1775,6359844.342,501771.8986,NA,NA,20,20
1776,6359558.846,502484.6812,NA,NA,23,74
1777,6359287.211,503073.4895,NA,NA,341,233
1778,6359805.489,510316.9579,7.777382851,11.5662899,8,-9.5
1779,6359575.678,511066.2861,7.777382851,11.5662899,-38,-32.5
1780,6359559.021,512238.5633,7.777382851,11.5662899,-205,-164
1781,6359559.021,513463.5633,7.721112251,10.61103249,-391,-429.5
1782,6359559.021,514688.5633,7.721112251,10.61103249,-537,-524
1783,6359559.021,515913.5633,7.721112251,10.61103249,-551,-551.5
1784,6359559.021,517138.5633,7.721112251,10.61103249,-545,-547
1785,6359559.021,518363.5633,7.659708977,9.766679764,-532,-527.5
1786,6359559.021,519588.5633,7.659708977,9.766679764,-501,-506.5
1787,6359559.021,520813.5633,7.659708977,9.766679764,-471,-460
1788,6359559.021,522038.5633,7.659708977,9.766679764,-414,-396.5
1789,6359559.021,523263.5633,7.102125168,8.295523643,-299,-323.5
1790,6359559.021,524488.5633,7.102125168,8.295523643,-127,-101
1791,6359559.021,525713.5633,7.102125168,8.295523643,3,-18.5
1792,6359572.042,526427.9892,7.102125168,8.295523643,56,91
1793,6359781.246,529936.5515,6.5929842,NA,52,31.5
1794,6359587.987,530681.4709,6.5929842,NA,-2,4.5
1795,6359559.021,531838.5633,6.5929842,NA,-8,-8
1796,6359556.76,533066.4395,NA,NA,-9,-2
1797,6359480.65,534272.2745,NA,NA,-2,-2
1798,6359455.732,535378.2421,NA,NA,18,18
1799,6359512.894,537009.1148,NA,NA,10,15
1800,6359685.498,537879.9102,NA,NA,67,126.5
1801,6359847.249,538619.403,NA,NA,296,241
1802,6360277.038,501422.0929,NA,NA,46,91
1803,6360074.938,502071.3525,NA,NA,297,297
1804,6360248.648,510227.4515,7.777382851,11.5662899,-17,-17
1805,6360197.021,511013.5633,7.777382851,11.5662899,-54,-73
1806,6360197.021,512238.5633,7.777382851,11.5662899,-237,-237
1807,6360197.021,513463.5633,7.721112251,10.61103249,-403,-437
1808,6360197.021,514688.5633,7.721112251,10.61103249,-530,-530
1809,6360197.021,515913.5633,7.721112251,10.61103249,-554,-554
1810,6360197.021,517138.5633,7.721112251,10.61103249,-559,-559
1811,6360197.021,518363.5633,7.659708977,9.766679764,-548,-548
1812,6360197.021,519588.5633,7.659708977,9.766679764,-508,-515.5
1813,6360197.021,520813.5633,7.659708977,9.766679764,-473,-473
1814,6360197.021,522038.5633,7.659708977,9.766679764,-421,-405
1815,6360197.021,523263.5633,7.102125168,8.295523643,-314,-314
1816,6360197.021,524488.5633,7.102125168,8.295523643,-157,-157
1817,6360163.265,525600.9305,7.102125168,8.295523643,31,31
1818,6359913.234,526373.4228,7.102125168,8.295523643,56,91
1819,6360294.203,529588.4174,6.5929842,NA,-2,0.5
1820,6360197.021,530613.5633,6.5929842,NA,-31,-31
1821,6360197.021,531838.5633,6.5929842,NA,5,-1.5
1822,6360071.892,533086.6577,NA,NA,5,-2
1823,6359884.473,533681.9293,NA,NA,-37,-16
1824,6359973.155,537264.8062,NA,NA,20,15
1825,6360174.15,538010.8373,NA,NA,67,67
1826,6360290.584,539093.5357,NA,NA,49,38
1827,6360941.93,500406.2409,NA,NA,130,130
1828,6360720.922,500988.0214,NA,NA,35,40.5
1829,6360745.167,510196.8514,7.777382851,11.5662899,-17,-6
1830,6360835.021,511013.5633,7.777382851,11.5662899,-54,-73
1831,6360835.021,512238.5633,7.777382851,11.5662899,-237,-237
1832,6360835.021,513463.5633,7.721112251,10.61103249,-403,-437
1833,6360835.021,514688.5633,7.721112251,10.61103249,-530,-530
1834,6360835.021,515913.5633,7.721112251,10.61103249,-554,-560
1835,6360835.021,517138.5633,7.721112251,10.61103249,-559,-560
1836,6360835.021,518363.5633,7.659708977,9.766679764,-548,-548
1837,6360835.021,519588.5633,7.659708977,9.766679764,-508,-515.5
1838,6360835.021,520813.5633,7.659708977,9.766679764,-473,-473
1839,6360835.021,522038.5633,7.659708977,9.766679764,-421,-405
1840,6360835.021,523263.5633,7.102125168,8.295523643,-314,-314
1841,6360835.021,524488.5633,7.102125168,8.295523643,-157,-124.5
1842,6360839.9,525462.0215,7.102125168,8.295523643,1,16
1843,6360791.742,528760.3744,6.5929842,NA,29,41.5
1844,6360834.812,529408.7212,6.5929842,NA,3,0.5
1845,6360835.021,530613.5633,6.5929842,NA,-31,-23
1846,6360833.303,531835.1568,6.5929842,NA,5,5
1847,6360768.832,532510.2817,6.5929842,NA,18,31
1848,6360672.496,538370.6494,NA,NA,8,17.5
1849,6360801.018,539196.335,NA,NA,49,38
1850,6361766.188,499062.6455,8.354717255,NA,45,51.5
1851,6361498.594,500009.7968,NA,NA,81,57.5
1852,6361256.256,510367.5009,7.777382851,11.5662899,-32,-52.5
1853,6361468.1,511027.1602,7.777382851,11.5662899,-128,-100.5
1854,6361473.021,512238.5633,7.777382851,11.5662899,-268,-229
1855,6361473.021,513463.5633,7.721112251,10.61103249,-424,-456
1856,6361473.021,514688.5633,7.721112251,10.61103249,-523,-514
1857,6361473.021,515913.5633,7.721112251,10.61103249,-547,-562.5
1858,6361473.021,517138.5633,7.721112251,10.61103249,-567,-566.5
1859,6361473.021,518363.5633,7.659708977,9.766679764,-562,-556.5
1860,6361473.021,519588.5633,7.659708977,9.766679764,-517,-525.5
1861,6361473.021,520813.5633,7.659708977,9.766679764,-483,-472.5
1862,6361473.021,522038.5633,7.659708977,9.766679764,-406,-420
1863,6361473.021,523263.5633,7.102125168,8.295523643,-339,-353.5
1864,6361473.021,524488.5633,7.102125168,8.295523643,-173,-136
1865,6361485.083,525522.5775,7.102125168,8.295523643,4,31.5
1866,6361473.374,529470.5128,6.5929842,NA,-28,-49
1867,6361473.021,530613.5633,6.5929842,NA,-2,-34.5
1868,6361413.59,531619.9476,6.5929842,NA,80,47.5
1869,6361201.752,539665.4443,NA,NA,8,8
1870,6362111.745,499117.8846,8.354717255,NA,1,2.5
1871,6362090.321,499718.4469,8.354717255,NA,54,54
1872,6362311.948,510313.0769,7.777382851,11.5662899,1,-9
1873,6362118.058,511032.0807,7.777382851,11.5662899,-100,-59.5
1874,6362111.021,512238.5633,7.777382851,11.5662899,-289,-289
1875,6362111.021,513463.5633,7.721112251,10.61103249,-445,-470.5
1876,6362111.021,514688.5633,7.721112251,10.61103249,-473,-473
1877,6362111.021,515913.5633,7.721112251,10.61103249,-493,-512
1878,6362111.021,517138.5633,7.721112251,10.61103249,-551,-545
1879,6362111.021,518363.5633,7.659708977,9.766679764,-560,-560
1880,6362111.021,519588.5633,7.659708977,9.766679764,-528,-535
1881,6362111.021,520813.5633,7.659708977,9.766679764,-499,-499
1882,6362111.021,522038.5633,7.659708977,9.766679764,-436,-448
1883,6362111.021,523263.5633,7.102125168,8.295523643,-341,-341
1884,6362111.021,524488.5633,7.102125168,8.295523643,-178,-136
1885,6362113.138,525709.5358,7.102125168,8.295523643,8,8
1886,6362236.127,526615.8837,7.102125168,8.295523643,58,43.5
1887,6362345.273,528226.0372,6.5929842,NA,16,19
1888,6362117.442,529406.8868,6.5929842,NA,-66,-66
1889,6362111.021,530613.5633,6.5929842,NA,41,1
1890,6362029.503,531346.6431,6.5929842,NA,15,109
1891,6362957.141,496803.2289,8.354717255,NA,3,3
1892,6362805.672,497591.3335,8.354717255,NA,150,150
1893,6362772.827,498784.6923,8.354717255,NA,4,4
1894,6362764.093,499712.9713,8.354717255,NA,54,54
1895,6363058.371,509114.429,7.777382851,11.5662899,12,10.5
1896,6362650.189,510164.719,7.777382851,11.5662899,1,7
1897,6362738.551,511037.1158,7.777382851,11.5662899,-100,-59.5
1898,6362749.021,512238.5633,7.777382851,11.5662899,-289,-289
1899,6362749.021,513463.5633,7.721112251,10.61103249,-445,-470.5
1900,6362749.021,514688.5633,7.721112251,10.61103249,-473,-473
1901,6362749.021,515913.5633,7.721112251,10.61103249,-493,-512
1902,6362749.021,517138.5633,7.721112251,10.61103249,-551,-545
1903,6362749.021,518363.5633,7.659708977,9.766679764,-560,-560
1904,6362749.021,519588.5633,7.659708977,9.766679764,-528,-535
1905,6362749.021,520813.5633,7.659708977,9.766679764,-499,-499
1906,6362749.021,522038.5633,7.659708977,9.766679764,-436,-448
1907,6362749.021,523263.5633,7.102125168,8.295523643,-341,-341
1908,6362749.021,524488.5633,7.102125168,8.295523643,-178,-136
1909,6362749.021,525713.5633,7.102125168,8.295523643,8,8
1910,6362755.496,526933.3683,7.102125168,8.295523643,58,47
1911,6362749.261,528163.5359,6.5929842,NA,16,19
1912,6362749.021,529388.5633,6.5929842,NA,-66,-75.5
1913,6362735.185,530561.1794,6.5929842,NA,41,1
1914,6362462.39,531241.7499,6.5929842,NA,203,122
1915,6363437.268,496554.4794,8.354717255,NA,3,10
1916,6363387.021,497538.5633,8.354717255,NA,-4,-3.5
1917,6363387.021,498763.5633,8.354717255,NA,11,6
1918,6363414.734,499885.9079,8.354717255,NA,17,75
1919,6363689.599,500614.9662,NA,NA,120,120
1920,6363694.817,507447.7439,4.955260277,NA,245,197.5
1921,6363463.563,508883.4019,7.777382851,11.5662899,9,10.5
1922,6363447.051,509675.3171,7.777382851,11.5662899,23,17.5
1923,6363405.75,511077.4948,7.777382851,11.5662899,-113,-64.5
1924,6363387.021,512238.5633,7.777382851,11.5662899,-307,-261.5
1925,6363387.021,513463.5633,7.721112251,10.61103249,-468,-463.5
1926,6363387.021,514688.5633,7.721112251,10.61103249,-396,-412.5
1927,6363387.021,515913.5633,7.721112251,10.61103249,-420,-445.5
1928,6363387.021,517138.5633,7.721112251,10.61103249,-521,-509.5
1929,6363387.021,518363.5633,7.659708977,9.766679764,-547,-547
1930,6363387.021,519588.5633,7.659708977,9.766679764,-535,-539
1931,6363387.021,520813.5633,7.659708977,9.766679764,-516,-510
