"","grid_ID","adjusted_count_sum","count_sum","Y_centroid_UTM_lat","X_centroid_UTM_lon","sst_clim","chlor_clim","bath","bath_buff_500"
"2132",2132,0,0,6367853.021,496313.5633,7.547442436,NA,-163,-164
"2133",2133,0,0,6367853.021,497538.5633,7.547442436,NA,-84,-96
"2134",2134,0,0,6367825.298,498719.1407,7.547442436,NA,6,4
"2135",2135,0,0,6367848.923,499996.271,7.547442436,NA,-21,-19.5
"2136",2136,0,0,6367850.128,501212.7229,7.607190132,NA,1,-1.5
"2137",2137,0,0,6367853.021,502438.5633,7.607190132,NA,-53,-56.5
"2138",2138,0,0,6367853.021,503663.5633,7.607190132,NA,-56,-66
"2139",2139,0,0,6367853.021,504888.5633,7.607190132,NA,-123,-144
"2140",2140,0,0,6367853.021,506113.5633,7.630745888,NA,-146,-124.5
"2141",2141,0,0,6367853.021,507338.5633,7.630745888,NA,-158,-151.5
"2142",2142,0,0,6367853.021,508563.5633,7.98426342,11.31813908,-226,-257.5
"2143",2143,0,0,6367853.021,509788.5633,7.98426342,11.31813908,-180,-180.5
"2144",2144,0,0,6367853.021,511013.5633,7.98426342,11.31813908,-169,-198.5
"2145",2145,0,0,6367853.021,512238.5633,7.98426342,11.31813908,-211,-180
"2146",2146,0,0,6367853.021,513463.5633,7.724863052,11.19768906,-242,-250.5
"2147",2147,2.8019187454349,2,6367853.021,514688.5633,7.724863052,11.19768906,-187,-205.5
"2148",2148,0,0,6367853.021,515913.5633,7.724863052,11.19768906,-224,-244.5
"2149",2149,0,0,6367853.021,517138.5633,7.724863052,11.19768906,-361,-338
"2150",2150,0,0,6367853.021,518363.5633,7.673611641,10.3397131,-440,-457
"2151",2151,0,0,6367853.021,519588.5633,7.673611641,10.3397131,-534,-521
"2152",2152,0,0,6367853.021,520813.5633,7.673611641,10.3397131,-558,-557.5
"2153",2153,0,0,6367853.021,522038.5633,7.673611641,10.3397131,-515,-532.5
"2154",2154,0,0,6367853.021,523263.5633,7.326825619,10.79662132,-280,-280
"2155",2155,0,0,6367853.021,524488.5633,7.326825619,10.79662132,-119,-95
"2156",2156,0,0,6367853.021,525713.5633,7.326825619,10.79662132,-15,-25.5
"2157",2157,0,0,6367853.021,526938.5633,7.326825619,10.79662132,-13,-2
"2158",2158,0,0,6367840.21,527752.9813,6.972259998,2.1073699,51,51
"2159",2159,0,0,6368522.771,490684.585,6.58868885,NA,-57,-57
"2160",2160,0,0,6368491.021,491413.5633,6.58868885,NA,-125,-125
"2161",2161,0,0,6368491.021,492638.5633,6.58868885,NA,-238,-238
"2162",2162,0,0,6368491.021,493863.5633,6.58868885,NA,-172,-172
"2163",2163,0,0,6368491.021,495088.5633,NA,NA,4,4
"2164",2164,0,0,6368464.638,496295.6678,NA,NA,24,24
"2165",2165,0,0,6368456.084,497484.9832,NA,NA,40,48.5
"2166",2166,0,0,6368360.803,498559.4168,7.547442436,NA,6,6
"2167",2167,0,0,6368266.437,500209.5351,7.607190132,NA,-18,-18
"2168",2168,0,0,6368249.236,500886.6416,7.607190132,NA,-4,-1.5
"2169",2169,0,0,6368417.071,502519.1547,11.87035751,NA,51,51
"2170",2170,0,0,6368366.784,503605.3337,7.607190132,NA,-56,-56
"2171",2171,0,0,6368351.834,504903.0379,7.607190132,NA,-123,-123
"2172",2172,0,0,6368307.007,506086.4923,7.630745888,NA,-146,-124.5
"2173",2173,0,0,6368462.23,507388.4629,7.311378956,14.27571678,11,11
"2174",2174,0,0,6368491.021,508563.5633,7.676977158,10.49448586,-203,-203
"2175",2175,0,0,6368491.021,509788.5633,7.676977158,10.49448586,-137,-137
"2176",2176,0,0,6368491.021,511013.5633,7.676977158,10.49448586,-137,-113.5
"2177",2177,0,0,6368491.021,512238.5633,7.676977158,10.49448586,-247,-247
"2178",2178,0,0,6368491.021,513463.5633,7.563551903,12.21893787,-364,-296.5
"2179",2179,0,0,6368491.021,514688.5633,7.563551903,12.21893787,-162,-162
"2180",2180,0,0,6368491.021,515913.5633,7.563551903,12.21893787,-222,-222
"2181",2181,0,0,6368491.021,517138.5633,7.563551903,12.21893787,-357,-357
"2182",2182,0,0,6368491.021,518363.5633,7.273257256,5.984220028,-437,-437
"2183",2183,0,0,6368491.021,519588.5633,7.273257256,5.984220028,-541,-541
"2184",2184,0,0,6368491.021,520813.5633,7.273257256,5.984220028,-567,-562.5
"2185",2185,0,0,6368491.021,522038.5633,7.273257256,5.984220028,-477,-477
"2186",2186,0,0,6368491.021,523263.5633,8.733211517,NA,-231,-255.5
"2187",2187,0,0,6368491.021,524488.5633,8.733211517,NA,-108,-108
"2188",2188,0,0,6368491.021,525713.5633,8.733211517,NA,-3,-9
"2189",2189,0,0,6368491.021,526938.5633,7.326825619,10.79662132,-13,-13
"2190",2190,0,0,6368507.395,527798.0194,NA,NA,30,40.5
"2191",2191,0,0,6369141.296,490631.7009,6.58868885,NA,-57,-18.5
"2192",2192,0,0,6369129.021,491413.5633,6.58868885,NA,-125,-157.5
"2193",2193,0,0,6369129.021,492638.5633,6.58868885,NA,-238,-237.5
"2194",2194,0,0,6369129.021,493863.5633,6.58868885,NA,-172,-179.5
"2195",2195,0,0,6369016.586,494823.5184,6.58868885,NA,2,3
"2196",2196,0,0,6368822.331,495768.8391,NA,NA,19,21.5
"2197",2197,0,0,6368824.965,497509.6247,NA,NA,57,48.5
"2198",2198,0,0,6368856.149,507782.2859,7.676977158,10.49448586,4,-122
"2199",2199,0,0,6369118.196,508654.236,7.676977158,10.49448586,-203,-225.5
"2200",2200,0,0,6369129.021,509788.5633,7.676977158,10.49448586,-137,-137
"2201",2201,0,0,6369129.021,511013.5633,7.676977158,10.49448586,-137,-113.5
"2202",2202,0,0,6369129.021,512238.5633,7.676977158,10.49448586,-247,-247
"2203",2203,4.66566615948887,2,6369129.021,513463.5633,7.563551903,12.21893787,-364,-296.5
"2204",2204,0,0,6369129.021,514688.5633,7.563551903,12.21893787,-162,-183
"2205",2205,0,0,6369129.021,515913.5633,7.563551903,12.21893787,-222,-241
"2206",2206,0,0,6369129.021,517138.5633,7.563551903,12.21893787,-357,-334.5
"2207",2207,0,0,6369129.021,518363.5633,7.273257256,5.984220028,-437,-456.5
"2208",2208,0,0,6369129.021,519588.5633,7.273257256,5.984220028,-541,-527
"2209",2209,0,0,6369129.021,520813.5633,7.273257256,5.984220028,-567,-566
"2210",2210,0,0,6369129.021,522038.5633,7.273257256,5.984220028,-477,-516.5
"2211",2211,0,0,6369129.021,523263.5633,8.733211517,NA,-231,-231
"2212",2212,0,0,6369086.162,524409.6994,8.733211517,NA,-108,-80.5
"2213",2213,0,0,6368999.076,525718.5106,8.733211517,NA,-3,-13.5
"2214",2214,0,0,6369105.558,526999.6177,8.733211517,NA,12,5
"2215",2215,0,0,6369084.315,527771.4088,NA,NA,30,42.5
"2216",2216,0,0,6369776.994,490592.9129,6.58868885,NA,-141,-129
"2217",2217,0,0,6369767.021,491413.5633,6.58868885,NA,-169,-182
"2218",2218,0,0,6369767.021,492638.5633,6.58868885,NA,-170,-186
"2219",2219,0,0,6369746.719,493784.9647,6.58868885,NA,6,36.5
"2220",2220,0,0,6369483.936,494509.3955,6.58868885,NA,139,103
"2221",2221,0,0,6369933.235,507841.4528,7.676977158,10.49448586,9,-80
"2222",2222,0,0,6369770.917,508572.1257,7.676977158,10.49448586,-137,-153
"2223",2223,0,0,6369767.021,509788.5633,7.676977158,10.49448586,-54,-29
"2224",2224,0,0,6369767.021,511013.5633,7.676977158,10.49448586,-154,-78.5
"2225",2225,0,0,6369767.021,512238.5633,7.676977158,10.49448586,-442,-370
"2226",2226,0,0,6369767.021,513463.5633,7.563551903,12.21893787,-455,-400.5
"2227",2227,2.42427706933325,1,6369767.021,514688.5633,7.563551903,12.21893787,-202,-232
"2228",2228,0,0,6369767.021,515913.5633,7.563551903,12.21893787,-241,-260
"2229",2229,0,0,6369767.021,517138.5633,7.563551903,12.21893787,-364,-343.5
"2230",2230,0,0,6369767.021,518363.5633,7.273257256,5.984220028,-441,-460
"2231",2231,0,0,6369767.021,519588.5633,7.273257256,5.984220028,-541,-527
"2232",2232,0,0,6369767.021,520813.5633,7.273257256,5.984220028,-566,-565.5
"2233",2233,0,0,6369767.021,522038.5633,7.273257256,5.984220028,-503,-529.5
"2234",2234,0,0,6369767.021,523263.5633,8.733211517,NA,3,18
"2235",2235,0,0,6369854.299,524497.1134,8.733211517,NA,25,26.5
"2236",2236,0,0,6369776.908,525685.641,8.733211517,NA,15,20.5
"2237",2237,0,0,6369731.347,526875.0379,8.733211517,NA,12,23
"2238",2238,0,0,6369494.517,527606.6641,NA,NA,54,54
"2239",2239,0,0,6370413.419,490554.0804,6.58868885,NA,-221,-206.5
"2240",2240,0,0,6370405.021,491413.5633,6.58868885,NA,-207,-200
"2241",2241,0,0,6370405.021,492638.5633,6.58868885,NA,-24,-24
"2242",2242,0,0,6370388.343,493637.8633,6.58868885,NA,107,107
"2243",2243,0,0,6370448.657,507656.5685,7.676977158,10.49448586,-75,-31.5
"2244",2244,0,0,6370405.021,508563.5633,7.676977158,10.49448586,-67,-107.5
"2245",2245,0,0,6370405.021,509788.5633,7.676977158,10.49448586,5,5
"2246",2246,0,0,6370405.021,511013.5633,7.676977158,10.49448586,-214,-113.5
"2247",2247,0,0,6370405.021,512238.5633,7.676977158,10.49448586,-644,-644
"2248",2248,0,0,6370405.021,513463.5633,7.563551903,12.21893787,-535,-493
"2249",2249,12.959042398402,6,6370405.021,514688.5633,7.563551903,12.21893787,-209,-209
"2250",2250,0,0,6370405.021,515913.5633,7.563551903,12.21893787,-260,-279
"2251",2251,0,0,6370405.021,517138.5633,7.563551903,12.21893787,-377,-377
"2252",2252,0,0,6370405.021,518363.5633,7.273257256,5.984220028,-449,-449
"2253",2253,0,0,6370405.021,519588.5633,7.273257256,5.984220028,-541,-541
"2254",2254,0,0,6370405.021,520813.5633,7.273257256,5.984220028,-563,-563
"2255",2255,0,0,6370405.021,522038.5633,7.273257256,5.984220028,-498,-526.5
"2256",2256,0,0,6370405.021,523263.5633,8.733211517,NA,-152,-152
"2257",2257,0,0,6370405.021,524488.5633,8.733211517,NA,-20,-52
"2258",2258,0,0,6370374.971,525452.6817,8.733211517,NA,9,9
"2259",2259,0,0,6370373.873,526774.2442,8.733211517,NA,39,25.5
"2260",2260,0,0,6371050.273,490515.2218,6.58868885,NA,-221,-206.5
"2261",2261,0,0,6371043.021,491413.5633,6.58868885,NA,-207,-200
"2262",2262,0,0,6371043.021,492638.5633,6.58868885,NA,-24,-70.5
"2263",2263,0,0,6370995.145,493488.5238,6.58868885,NA,4,55.5
"2264",2264,0,0,6371353.079,506719.648,7.311378956,14.27571678,4,4
"2265",2265,0,0,6371066.873,507435.0555,7.311378956,14.27571678,12,-31.5
"2266",2266,0,0,6371040.341,508557.6417,7.676977158,10.49448586,-67,-107.5
"2267",2267,0,0,6370955.384,509897.5938,7.676977158,10.49448586,5,1.5
"2268",2268,0,0,6371043.021,511013.5633,7.676977158,10.49448586,-214,-113.5
"2269",2269,0,0,6371043.021,512238.5633,7.676977158,10.49448586,-644,-644
"2270",2270,0,0,6371043.021,513463.5633,7.563551903,12.21893787,-535,-493
"2271",2271,15.3288731098347,1,6371043.021,514688.5633,7.563551903,12.21893787,-209,-209
"2272",2272,0,0,6371043.021,515913.5633,7.563551903,12.21893787,-260,-279
"2273",2273,0,0,6371043.021,517138.5633,7.563551903,12.21893787,-377,-358
"2274",2274,0,0,6371043.021,518363.5633,7.273257256,5.984220028,-449,-466.5
"2275",2275,0,0,6371043.021,519588.5633,7.273257256,5.984220028,-541,-528
"2276",2276,0,0,6371043.021,520813.5633,7.273257256,5.984220028,-563,-562
"2277",2277,0,0,6371043.021,522038.5633,7.273257256,5.984220028,-498,-526.5
"2278",2278,0,0,6371043.021,523263.5633,8.733211517,NA,-152,-152
"2279",2279,0,0,6371043.021,524488.5633,8.733211517,NA,-20,-52
"2280",2280,0,0,6371058.708,525454.5833,8.733211517,NA,9,19.5
"2281",2281,0,0,6370810.167,526867.8025,8.733211517,NA,39,48.5
"2282",2282,0,0,6371687.403,490476.3464,6.58868885,NA,-269,-244.5
"2283",2283,0,0,6371681.021,491413.5633,6.58868885,NA,-209,-223
"2284",2284,0,0,6371679.276,492635.1418,6.58868885,NA,3,-47.5
"2285",2285,0,0,6371588.147,493413.3693,6.58868885,NA,31,112
"2286",2286,0,0,6371779.106,506566.8301,7.311378956,14.27571678,4,16.5
"2287",2287,0,0,6371681.021,507338.5633,7.311378956,14.27571678,-119,-61.5
"2288",2288,0,0,6371661.343,508433.8626,7.676977158,10.49448586,6,55
"2289",2289,0,0,6371649.062,510280.012,7.676977158,10.49448586,-2,-2
"2290",2290,0,0,6371681.021,511013.5633,7.676977158,10.49448586,-218,-110
"2291",2291,0,0,6371681.021,512238.5633,7.676977158,10.49448586,-643,-544.5
"2292",2292,0,0,6371681.021,513463.5633,7.563551903,12.21893787,-541,-492.5
"2293",2293,0,0,6371681.021,514688.5633,7.563551903,12.21893787,-173,-245
"2294",2294,0,0,6371681.021,515913.5633,7.563551903,12.21893787,-278,-296.5
"2295",2295,0,0,6371681.021,517138.5633,7.563551903,12.21893787,-396,-378
"2296",2296,0,0,6371681.021,518363.5633,7.273257256,5.984220028,-459,-474
"2297",2297,0,0,6371681.021,519588.5633,7.273257256,5.984220028,-537,-526
"2298",2298,0,0,6371681.021,520813.5633,7.273257256,5.984220028,-552,-546.5
"2299",2299,0,0,6371681.021,522038.5633,7.273257256,5.984220028,-415,-461
"2300",2300,0,0,6371681.021,523263.5633,8.733211517,NA,-171,-142.5
"2301",2301,0,0,6371681.021,524488.5633,8.733211517,NA,-27,-48.5
"2302",2302,0,0,6371637.398,525369.4729,8.733211517,NA,18,27
"2303",2303,0,0,6371999.297,536451.0361,NA,NA,175,158.5
"2304",2304,0,0,6372324.719,490437.4596,6.58868885,NA,-145,-122
"2305",2305,0,0,6372319.021,491413.5633,6.58868885,NA,-78,-51
"2306",2306,0,0,6372288.082,492474.8065,6.58868885,NA,15,32
"2307",2307,0,0,6372611.9,505416.8897,7.311378956,14.27571678,27,15.5
"2308",2308,0,0,6372362.785,506275.0656,7.311378956,14.27571678,13,13
"2309",2309,0,0,6372294.187,507405.4712,7.311378956,14.27571678,-115,-54.5
"2310",2310,0,0,6372285.473,508259.3582,7.676977158,10.49448586,146,146
"2311",2311,0,0,6372280.664,510344.0058,7.676977158,10.49448586,-20,-20
"2312",2312,0,0,6372319.021,511013.5633,7.676977158,10.49448586,-276,-171.5
"2313",2313,0,0,6372319.021,512238.5633,7.676977158,10.49448586,-580,-580
"2314",2314,0,0,6372319.021,513463.5633,7.563551903,12.21893787,-546,-513
"2315",2315,0,0,6372319.021,514688.5633,7.563551903,12.21893787,-316,-316
"2316",2316,0,0,6372319.021,515913.5633,7.563551903,12.21893787,-344,-357
"2317",2317,0,0,6372319.021,517138.5633,7.563551903,12.21893787,-424,-424
"2318",2318,0,0,6372319.021,518363.5633,7.273257256,5.984220028,-474,-487
"2319",2319,0,0,6372319.021,519588.5633,7.273257256,5.984220028,-540,-531
"2320",2320,0,0,6372319.021,520813.5633,7.273257256,5.984220028,-547,-547
"2321",2321,0,0,6372319.021,522038.5633,7.273257256,5.984220028,-355,-428
"2322",2322,0,0,6372319.021,523263.5633,8.733211517,NA,-160,-160
"2323",2323,0,0,6372315.697,524481.0963,8.733211517,NA,8,-23
"2324",2324,0,0,6372152.878,525200.9867,8.733211517,NA,18,18
"2325",2325,0,0,6372378.354,526907.0893,8.733211517,NA,22,28
"2326",2326,0,0,6372449.376,528157.7079,NA,NA,21,16.5
"2327",2327,0,0,6372476.388,533299.4018,NA,NA,20,23.5
"2328",2328,0,0,6372430.558,534014.5137,NA,NA,41,34
"2329",2329,0,0,6372546.283,535766.4812,NA,NA,19,42.5
"2330",2330,0,0,6372351.94,536307.4229,NA,NA,66,66
"2331",2331,0,0,6372962.167,490398.5647,6.58868885,NA,-145,-145
"2332",2332,0,0,6372921.714,491344.1201,6.58868885,NA,-78,-78
"2333",2333,0,0,6372731.743,492198.4805,6.58868885,NA,15,-4.5
"2334",2334,0,0,6373005.066,505231.5984,7.311378956,14.27571678,27,27
"2335",2335,0,0,6372924.511,505902.5258,7.311378956,14.27571678,4,8.5
"2336",2336,0,0,6372958.137,507468.0756,7.311378956,14.27571678,-115,-54.5
"2337",2337,0,0,6372802.067,508080.235,7.676977158,10.49448586,146,76
"2338",2338,0,0,6372798.311,510344.504,7.676977158,10.49448586,-20,-43.5
"2339",2339,0,0,6372943.309,511046.5314,7.676977158,10.49448586,-276,-171.5
"2340",2340,0,0,6372957.021,512238.5633,7.676977158,10.49448586,-580,-580
"2341",2341,6.46599898068941,1,6372957.021,513463.5633,7.563551903,12.21893787,-546,-513
"2342",2342,13.1993849067521,1,6372957.021,514688.5633,7.563551903,12.21893787,-316,-316
"2343",2343,0,0,6372957.021,515913.5633,7.563551903,12.21893787,-344,-357
"2344",2344,0,0,6372957.021,517138.5633,7.563551903,12.21893787,-424,-424
"2345",2345,0,0,6372957.021,518363.5633,7.273257256,5.984220028,-474,-487
"2346",2346,0,0,6372957.021,519588.5633,7.273257256,5.984220028,-540,-531
"2347",2347,0,0,6372957.021,520813.5633,7.273257256,5.984220028,-547,-547
"2348",2348,0,0,6372957.021,522038.5633,7.273257256,5.984220028,-355,-428
"2349",2349,0,0,6372957.021,523263.5633,8.733211517,NA,-160,-160
"2350",2350,0,0,6372948.831,524427.2145,8.733211517,NA,-54,-23
"2351",2351,0,0,6373094.025,526057.8054,8.733211517,NA,4,4
"2352",2352,0,0,6372995.243,526736.6481,8.733211517,NA,22,22
"2353",2353,0,0,6372980.228,528106.1589,NA,NA,21,16.5
"2354",2354,0,0,6373095.895,529740.7254,NA,NA,41,41
"2355",2355,0,0,6373043.537,530148.7746,NA,NA,40,40
"2356",2356,0,0,6372945.644,533179.8755,NA,NA,20,20
"2357",2357,0,0,6372957.839,534288.1614,NA,NA,41,51
"2358",2358,0,0,6372957.756,535505.2555,NA,NA,19,32
"2359",2359,0,0,6372791.477,536193.6566,NA,NA,66,42.5
"2360",2360,0,0,6373592.671,490349.1566,NA,NA,2,10.5
"2361",2361,0,0,6373432.954,490984.2535,NA,NA,19,50.5
"2362",2362,0,0,6373620.221,505012.2772,11.86533737,NA,3,2
"2363",2363,0,0,6373660.191,505954.4535,11.86533737,NA,18,17
"2364",2364,0,0,6373349.973,507415.3049,11.86533737,NA,20,86
"2365",2365,0,0,6373604.296,511075.2602,7.70654726,11.04870892,-360,-252.5
"2366",2366,0,0,6373595.021,512238.5633,7.70654726,11.04870892,-579,-584
"2367",2367,28.8016430091657,1,6373595.021,513463.5633,7.564986706,12.96751404,-569,-551.5
"2368",2368,2.05231629130862,2,6373595.021,514688.5633,7.564986706,12.96751404,-436,-458.5
"2369",2369,0,0,6373595.021,515913.5633,7.564986706,12.96751404,-421,-425
"2370",2370,0,0,6373595.021,517138.5633,7.564986706,12.96751404,-455,-447.5
"2371",2371,0,0,6373595.021,518363.5633,7.309834003,10.5777998,-491,-502
"2372",2372,0,0,6373595.021,519588.5633,7.309834003,10.5777998,-548,-540.5
"2373",2373,0,0,6373595.021,520813.5633,7.309834003,10.5777998,-543,-533.5
"2374",2374,0,0,6373595.021,522038.5633,7.309834003,10.5777998,-267,-373
"2375",2375,0,0,6373595.021,523263.5633,7.118110657,NA,-127,-63
"2376",2376,0,0,6373604.991,524373.5612,7.118110657,NA,14,13
"2377",2377,0,0,6373570.017,525749.1698,7.118110657,NA,-2,2.5
"2378",2378,0,0,6373595.021,526938.5633,7.118110657,NA,19,12.5
"2379",2379,0,0,6373595.742,528162.0495,NA,NA,17,11
"2380",2380,0,0,6373620.806,529572.306,NA,NA,17,15
"2381",2381,0,0,6373610.34,530191.063,NA,NA,33,25
"2382",2382,0,0,6373548.818,533234.3407,12.95474148,NA,21,23.5
"2383",2383,0,0,6373375.178,534425.0054,12.95474148,NA,31,26.5
"2384",2384,0,0,6373432.593,535296.9295,12.95474148,NA,15,28.5
"2385",2385,0,0,6374195.683,490137.229,NA,NA,175,101
"2386",2386,0,0,6374357.113,504137.1135,11.54798317,NA,30,21
"2387",2387,0,0,6374158.418,504715.2927,11.54798317,NA,125,125
"2388",2388,0,0,6374010.703,506082.407,11.86533737,NA,61,61
"2389",2389,0,0,6374386.509,510194.4917,7.70654726,11.04870892,3,9
"2390",2390,0,0,6374233.582,511014.7462,7.70654726,11.04870892,-328,-212.5
"2391",2391,0,0,6374233.021,512238.5633,7.70654726,11.04870892,-604,-604
"2392",2392,0,0,6374233.021,513463.5633,7.564986706,12.96751404,-597,-596.5
"2393",2393,0,0,6374233.021,514688.5633,7.564986706,12.96751404,-530,-530
"2394",2394,0,0,6374233.021,515913.5633,7.564986706,12.96751404,-489,-487
"2395",2395,0,0,6374233.021,517138.5633,7.564986706,12.96751404,-481,-480
"2396",2396,6.53308448502168,1,6374233.021,518363.5633,7.309834003,10.5777998,-501,-511
"2397",2397,0,0,6374233.021,519588.5633,7.309834003,10.5777998,-549,-544.5
"2398",2398,0,0,6374233.021,520813.5633,7.309834003,10.5777998,-529,-515.5
"2399",2399,0,0,6374233.021,522038.5633,7.309834003,10.5777998,-236,-355
"2400",2400,0,0,6374233.021,523263.5633,7.118110657,NA,-82,-82
"2401",2401,0,0,6374236.8,524489.1251,7.118110657,NA,31,22.5
"2402",2402,0,0,6374106.502,525762.081,7.118110657,NA,46,46
"2403",2403,0,0,6374204.427,526994.3868,7.118110657,NA,16,16.5
"2404",2404,0,0,6374233.021,528163.5633,NA,NA,2,2
"2405",2405,0,0,6374242.188,529398.507,NA,NA,10,8
"2406",2406,0,0,6374225.768,530304.4555,NA,NA,32,32
"2407",2407,0,0,6374447.778,531930.6146,NA,NA,37,40.5
"2408",2408,0,0,6374214.946,533360.3672,12.95474148,NA,40,73
"2409",2409,0,0,6374748.506,489899.2697,6.843773365,NA,27,101
"2410",2410,0,0,6375066.676,502941.5715,11.54798317,NA,6,1
"2411",2411,0,0,6374892.044,503694.427,11.54798317,NA,12,14.5
"2412",2412,0,0,6374782.166,504392.5695,11.54798317,NA,30,77.5
"2413",2413,0,0,6374885.779,510004.2115,7.70654726,11.04870892,3,3
"2414",2414,0,0,6374871.021,511013.5633,7.70654726,11.04870892,-328,-328
"2415",2415,0,0,6374871.021,512238.5633,7.70654726,11.04870892,-604,-604
"2416",2416,0,0,6374871.021,513463.5633,7.564986706,12.96751404,-597,-596.5
"2417",2417,0,0,6374871.021,514688.5633,7.564986706,12.96751404,-530,-530
"2418",2418,0,0,6374871.021,515913.5633,7.564986706,12.96751404,-489,-489
"2419",2419,0,0,6374871.021,517138.5633,7.564986706,12.96751404,-481,-481
"2420",2420,6.49809292427178,2,6374871.021,518363.5633,7.309834003,10.5777998,-501,-501
"2421",2421,0,0,6374871.021,519588.5633,7.309834003,10.5777998,-549,-549
"2422",2422,0,0,6374871.021,520813.5633,7.309834003,10.5777998,-529,-529
"2423",2423,0,0,6374871.021,522038.5633,7.309834003,10.5777998,-236,-355
"2424",2424,0,0,6374871.021,523263.5633,7.118110657,NA,-82,-82
"2425",2425,0,0,6374862.461,524437.8269,7.118110657,NA,14,22.5
"2426",2426,0,0,6374554.843,525102.1973,7.118110657,NA,71,51
"2427",2427,0,0,6374827.564,527272.0871,7.118110657,NA,16,16
"2428",2428,0,0,6374866.88,528167.0088,NA,NA,2,2
"2429",2429,0,0,6374850.925,529383.8592,NA,NA,10,8
"2430",2430,0,0,6374914.772,530408.1811,NA,NA,32,36.5
"2431",2431,0,0,6374767.948,532145.6786,NA,NA,44,40.5
"2432",2432,0,0,6374926.94,533102.6618,12.95474148,NA,40,40
"2433",2433,0,0,6374993.257,533828.508,12.95474148,NA,106,106
"2434",2434,0,0,6375558.25,502723.3905,11.54798317,NA,6,6
"2435",2435,0,0,6375467.431,503531.7366,11.54798317,NA,17,6.5
"2436",2436,0,0,6375208.132,504287.0274,11.54798317,NA,170,180.5
"2437",2437,0,0,6375519.433,509906.3583,7.70654726,11.04870892,-24,-65.5
"2438",2438,0,0,6375509.021,511013.5633,7.70654726,11.04870892,-359,-271.5
"2439",2439,0,0,6375509.021,512238.5633,7.70654726,11.04870892,-569,-569
"2440",2440,0,0,6375509.021,513463.5633,7.564986706,12.96751404,-603,-606.5
"2441",2441,0,0,6375509.021,514688.5633,7.564986706,12.96751404,-582,-588.5
